image_number,R00,R01,R02,T1,R10,R11,R12,T2,R20,R21,R22,T3,fx,fy,cx,cy
884,0.79195762,-0.21442005,0.57138628,-0.75209427,0.25139624,0.96761346,0.01465177,-0.47757819,-0.55612612,0.13206774,0.82033437,1.0119431,585.0,585.0,320.0,240.0
885,0.79754573,-0.20671864,0.56643015,-0.75137705,0.24645214,0.96897274,0.0066019003,-0.46977973,-0.55032271,0.13436,0.8238681,1.0054193,585.0,585.0,320.0,240.0
886,0.80823177,-0.20440738,0.55193663,-0.74322659,0.24348514,0.96974134,0.0025756366,-0.46362913,-0.53586262,0.13233365,0.83366925,0.99201119,585.0,585.0,320.0,240.0
887,0.8134709,-0.2005201,0.54562986,-0.73807865,0.23968905,0.97068977,-0.00063286739,-0.45937854,-0.5296098,0.13132308,0.83781409,0.98461956,585.0,585.0,320.0,240.0
888,0.81871015,-0.19639246,0.53925747,-0.73365724,0.23526679,0.9717657,-0.0032929138,-0.45524698,-0.52348357,0.12959173,0.8419233,0.97760564,585.0,585.0,320.0,240.0
889,0.82104969,-0.19770087,0.53520709,-0.73094916,0.23741317,0.97123355,-0.0054598162,-0.45164633,-0.51882946,0.13157481,0.84449244,0.971573,585.0,585.0,320.0,240.0
890,0.82581985,-0.19686627,0.52812892,-0.72696537,0.23752505,0.97117591,-0.0094084591,-0.44612816,-0.5111506,0.13324067,0.84890223,0.96413809,585.0,585.0,320.0,240.0
891,0.83295423,-0.20181485,0.51489151,-0.72100723,0.23958996,0.97068775,-0.0071398043,-0.43896273,-0.49845275,0.12933633,0.85701746,0.95002007,585.0,585.0,320.0,240.0
892,0.83844239,-0.20281999,0.5055033,-0.71634591,0.24225506,0.96996951,-0.012651823,-0.43376607,-0.48785004,0.13309562,0.86252499,0.94140273,585.0,585.0,320.0,240.0
893,0.84280258,-0.20118564,0.49886182,-0.71249527,0.24047703,0.97037917,-0.014946107,-0.42630556,-0.48117062,0.1325884,0.86634654,0.93614489,585.0,585.0,320.0,240.0
894,0.84481436,-0.20134762,0.49538118,-0.70917845,0.2363759,0.97146577,-0.0082751028,-0.42415476,-0.47967201,0.12411249,0.86843055,0.92948359,585.0,585.0,320.0,240.0
895,0.8471427,-0.20040312,0.49177459,-0.70611209,0.23435913,0.97195935,-0.0076454226,-0.42388535,-0.47654465,0.12175358,0.87048358,0.92354971,585.0,585.0,320.0,240.0
896,0.85097426,-0.19820334,0.48601738,-0.70267016,0.23429383,0.97190553,-0.013889867,-0.41534021,-0.46970084,0.12571646,0.87363398,0.91715884,585.0,585.0,320.0,240.0
897,0.85268342,-0.20069453,0.48198271,-0.70164102,0.23461582,0.9718715,-0.010397637,-0.41022226,-0.46642885,0.12197161,0.87591469,0.91156751,585.0,585.0,320.0,240.0
898,0.85561562,-0.20162484,0.47636545,-0.69805425,0.23353906,0.97215325,-0.0080132065,-0.40877539,-0.46157411,0.11813037,0.87900704,0.90498257,585.0,585.0,320.0,240.0
899,0.85907578,-0.20169371,0.47006696,-0.69016337,0.23341885,0.9721688,-0.0094707767,-0.40397209,-0.45516282,0.11788277,0.88237667,0.89869285,585.0,585.0,320.0,240.0
900,0.86396116,-0.20391022,0.4600507,-0.68261492,0.23266065,0.97237843,-0.0059552961,-0.40148318,-0.4462162,0.1122039,0.88767052,0.88796061,585.0,585.0,320.0,240.0
901,0.86883855,-0.20297769,0.45119241,-0.67869824,0.23269191,0.97233045,-0.010678535,-0.40029982,-0.43662626,0.11429016,0.89216161,0.88226318,585.0,585.0,320.0,240.0
902,0.87358063,-0.20074429,0.44295964,-0.67296159,0.23276788,0.97219509,-0.018481329,-0.39620876,-0.42701736,0.11927608,0.89615047,0.87589586,585.0,585.0,320.0,240.0
903,0.87602735,-0.19879334,0.4389891,-0.66873395,0.23209192,0.97226268,-0.022886703,-0.39154169,-0.4223465,0.1219601,0.8980006,0.87008548,585.0,585.0,320.0,240.0
904,0.87952244,-0.19565663,0.43337414,-0.66674846,0.22943676,0.97280186,-0.026459794,-0.39092866,-0.41649264,0.12272895,0.90062571,0.8650369,585.0,585.0,320.0,240.0
905,0.88281697,-0.19436648,0.42721185,-0.65648741,0.22967553,0.97257411,-0.032145374,-0.38602212,-0.40932858,0.12652428,0.90338051,0.86005884,585.0,585.0,320.0,240.0
906,0.88324594,-0.19331798,0.42680076,-0.65407997,0.22824478,0.97292614,-0.031676017,-0.38379052,-0.40920341,0.12541823,0.9035911,0.85628188,585.0,585.0,320.0,240.0
907,0.88581264,-0.18854797,0.42360318,-0.65172791,0.22336917,0.97399306,-0.03358303,-0.38159302,-0.40633541,0.12439344,0.9050256,0.85131955,585.0,585.0,320.0,240.0
908,0.88722813,-0.18575236,0.42187235,-0.64514357,0.22105624,0.9744392,-0.03586353,-0.37864736,-0.40450779,0.12510207,0.9057461,0.84679091,585.0,585.0,320.0,240.0
909,0.89203978,-0.18259524,0.41301113,-0.63543445,0.21791008,0.97500241,-0.039612502,-0.36688316,-0.39553297,0.12536068,0.90966535,0.83927566,585.0,585.0,320.0,240.0
910,0.89453673,-0.1801284,0.40867099,-0.63650155,0.21441358,0.97579187,-0.0392485,-0.36210078,-0.39178658,0.12275881,0.91163892,0.83539093,585.0,585.0,320.0,240.0
911,0.8956095,-0.17582549,0.40819466,-0.62436205,0.20784922,0.97737044,-0.035061348,-0.35884905,-0.39287135,0.11626797,0.91202283,0.83265311,585.0,585.0,320.0,240.0
912,0.89621335,-0.17767796,0.40606114,-0.61882508,0.20858899,0.97729254,-0.032762863,-0.35698932,-0.39109755,0.11408573,0.91305995,0.82834017,585.0,585.0,320.0,240.0
913,0.89960444,-0.18170185,0.39667344,-0.61471575,0.21446837,0.97577202,-0.039437778,-0.35442781,-0.37997347,0.12057684,0.91691434,0.82329673,585.0,585.0,320.0,240.0
914,0.90335447,-0.17899641,0.38931298,-0.60706276,0.21433128,0.97537398,-0.048894521,-0.34270245,-0.37104887,0.12763689,0.91960943,0.81851852,585.0,585.0,320.0,240.0
915,0.90503812,-0.17938378,0.38520297,-0.60426301,0.2133089,0.97569972,-0.046818446,-0.33632547,-0.36751848,0.12456495,0.92144626,0.81391078,585.0,585.0,320.0,240.0
916,0.90792406,-0.18087196,0.37764198,-0.59535795,0.21355163,0.9756791,-0.046134487,-0.33301863,-0.36018619,0.12255748,0.92460501,0.80895114,585.0,585.0,320.0,240.0
917,0.91299957,-0.1793212,0.36596459,-0.5899775,0.21197774,0.97579432,-0.050719477,-0.32634908,-0.34808248,0.12390828,0.92904985,0.80260724,585.0,585.0,320.0,240.0
918,0.91685838,-0.18012282,0.35578239,-0.6027118,0.21169303,0.97581363,-0.051528066,-0.31906018,-0.33796561,0.12258539,0.93295211,0.79530358,585.0,585.0,320.0,240.0
919,0.92060852,-0.17953873,0.34626627,-0.5946784,0.20849042,0.9766866,-0.047915664,-0.31565186,-0.32965925,0.11632835,0.93671739,0.7895636,585.0,585.0,320.0,240.0
920,0.9265008,-0.177876,0.33107564,-0.58733642,0.20539066,0.97725129,-0.049751867,-0.31636828,-0.31476033,0.11411812,0.94209826,0.78297591,585.0,585.0,320.0,240.0
921,0.93334365,-0.17073007,0.31523901,-0.56728542,0.19992739,0.97765398,-0.062467471,-0.30370164,-0.2975927,0.12135302,0.94676149,0.77044928,585.0,585.0,320.0,240.0
922,0.93666643,-0.16964339,0.30583027,-0.5576089,0.19679618,0.97844309,-0.06000765,-0.30574724,-0.28911924,0.11641686,0.95000112,0.76280892,585.0,585.0,320.0,240.0
923,0.9394955,-0.17076845,0.29638031,-0.54779351,0.19949278,0.97728187,-0.069301873,-0.30265498,-0.27787247,0.12425954,0.95236063,0.75613791,585.0,585.0,320.0,240.0
924,0.94231105,-0.16627331,0.28992707,-0.53925425,0.19593696,0.97748291,-0.076260723,-0.29097125,-0.27077731,0.12869459,0.95381403,0.75121272,585.0,585.0,320.0,240.0
925,0.94392419,-0.16430455,0.28577197,-0.5307492,0.19160478,0.97879881,-0.070143834,-0.29168105,-0.26824659,0.1209901,0.95553577,0.74485785,585.0,585.0,320.0,240.0
926,0.94530445,-0.16156445,0.28275535,-0.52307838,0.19007942,0.97863513,-0.076306075,-0.28905478,-0.26444361,0.12590376,0.95596069,0.73852044,585.0,585.0,320.0,240.0
927,0.94623697,-0.16280489,0.27889836,-0.51459587,0.19289237,0.9774648,-0.083870873,-0.27706063,-0.25901559,0.13318585,0.9564597,0.73327428,585.0,585.0,320.0,240.0
928,0.94748735,-0.16932091,0.27065232,-0.5053997,0.19821055,0.97647274,-0.08302357,-0.27330762,-0.25028232,0.13233651,0.95889932,0.72740561,585.0,585.0,320.0,240.0
929,0.94806856,-0.17395434,0.26563311,-0.49677753,0.20259492,0.97546273,-0.084303364,-0.27005312,-0.24450457,0.13376807,0.96019036,0.72305018,585.0,585.0,320.0,240.0
930,0.94832546,-0.17413625,0.26459453,-0.4892844,0.20261183,0.97546643,-0.08421845,-0.2668258,-0.24349184,0.13350321,0.96048445,0.71833074,585.0,585.0,320.0,240.0
931,0.94905555,-0.17208232,0.26331776,-0.48148051,0.20053412,0.97582126,-0.085076727,-0.26078182,-0.24236494,0.13357346,0.96075958,0.71415633,585.0,585.0,320.0,240.0
932,0.94865471,-0.17481118,0.26296368,-0.4769761,0.2022301,0.97582871,-0.080873318,-0.25971657,-0.24252406,0.12992609,0.96121931,0.70889783,585.0,585.0,320.0,240.0
933,0.94951296,-0.17526709,0.25954059,-0.47011092,0.20286196,0.97548109,-0.083440796,-0.25755695,-0.23860601,0.13190547,0.9619298,0.70420492,585.0,585.0,320.0,240.0
934,0.95066118,-0.17643294,0.25449893,-0.46205753,0.20372804,0.97516656,-0.084993444,-0.251142,-0.23323581,0.1326751,0.96314007,0.69974697,585.0,585.0,320.0,240.0
935,0.94965416,-0.18133174,0.25481412,-0.45601124,0.20792066,0.97459018,-0.081371814,-0.25241572,-0.2336368,0.13028237,0.96336943,0.69446617,585.0,585.0,320.0,240.0
936,0.95121408,-0.18174271,0.2486283,-0.45192453,0.20866275,0.97400218,-0.086358637,-0.2486739,-0.226521,0.13405189,0.96455079,0.6890744,585.0,585.0,320.0,240.0
937,0.9521389,-0.1855745,0.24217419,-0.44497931,0.21216007,0.97305167,-0.088524498,-0.24261881,-0.21927047,0.13569446,0.96599519,0.68493205,585.0,585.0,320.0,240.0
938,0.9519518,-0.1870241,0.24179405,-0.43944785,0.21301791,0.97308928,-0.086014703,-0.23979886,-0.21925069,0.13341503,0.966317,0.67960382,585.0,585.0,320.0,240.0
939,0.95267606,-0.18780567,0.23831114,-0.43496284,0.21296531,0.97324234,-0.084397338,-0.2382853,-0.21613395,0.13118157,0.96732414,0.67411959,585.0,585.0,320.0,240.0
940,0.95485955,-0.18691926,0.23012789,-0.42864242,0.21158586,0.97327656,-0.08741612,-0.23342216,-0.20768671,0.13218835,0.9690358,0.6677171,585.0,585.0,320.0,240.0
941,0.95752311,-0.18381798,0.22139402,-0.42142224,0.20796402,0.9737283,-0.091003761,-0.22838882,-0.19889635,0.13320675,0.97073889,0.66166228,585.0,585.0,320.0,240.0
942,0.95793122,-0.18401636,0.21945548,-0.41419014,0.20767635,0.97389019,-0.089922845,-0.22299041,-0.19722481,0.13174187,0.97127968,0.65529376,585.0,585.0,320.0,240.0
943,0.95855981,-0.18253371,0.2179444,-0.41053045,0.20561416,0.97448486,-0.088202357,-0.22040127,-0.19633004,0.12938546,0.9717775,0.64782256,585.0,585.0,320.0,240.0
944,0.96234733,-0.1775008,0.20502697,-0.4050473,0.19976819,0.97521544,-0.093406096,-0.21273784,-0.18341005,0.13087299,0.97409946,0.64022392,585.0,585.0,320.0,240.0
945,0.96648651,-0.17456762,0.18731055,-0.39750242,0.19475554,0.97604698,-0.095286965,-0.2024018,-0.16623119,0.12859884,0.9774791,0.63281137,585.0,585.0,320.0,240.0
946,0.9671827,-0.17547052,0.18281871,-0.3919993,0.1935633,0.97712779,-0.086205617,-0.20049037,-0.16355155,0.11878718,0.9791711,0.62571824,585.0,585.0,320.0,240.0
947,0.96963835,-0.16856834,0.17618442,-0.38722837,0.18516904,0.97908443,-0.082358658,-0.19723697,-0.1586564,0.11250442,0.98071712,0.61743134,585.0,585.0,320.0,240.0
948,0.97330672,-0.16140683,0.16210027,-0.38102472,0.175998,0.98096824,-0.08001814,-0.19224063,-0.1461376,0.10643272,0.98333639,0.60943443,585.0,585.0,320.0,240.0
949,0.97659391,-0.15461847,0.14836414,-0.37337413,0.1675249,0.98254991,-0.07878764,-0.18269907,-0.13362889,0.10181849,0.98560137,0.60228282,585.0,585.0,320.0,240.0
950,0.97922629,-0.14810434,0.13724226,-0.36659572,0.15842243,0.9848941,-0.067546226,-0.17470464,-0.12519945,0.087902822,0.98804408,0.59572011,585.0,585.0,320.0,240.0
951,0.98047358,-0.14630306,0.1300837,-0.36234486,0.15402257,0.98656666,-0.051377974,-0.17833163,-0.12085297,0.070424676,0.98998368,0.58675683,585.0,585.0,320.0,240.0
952,0.98304683,-0.13917507,0.11791436,-0.35770592,0.14597626,0.98780155,-0.051139593,-0.17579073,-0.10939015,0.067498796,0.99151891,0.57774365,585.0,585.0,320.0,240.0
953,0.98577553,-0.12803942,0.10726915,-0.35410476,0.1346371,0.98910731,-0.056706894,-0.16455984,-0.098869689,0.070356682,0.99242431,0.57109982,585.0,585.0,320.0,240.0
954,0.986624,-0.12395605,0.10422026,-0.34365678,0.12949701,0.99024379,-0.048203949,-0.16013181,-0.097257718,0.061067563,0.99319822,0.56391823,585.0,585.0,320.0,240.0
955,0.98633552,-0.12580076,0.10473702,-0.33897734,0.13076177,0.99036241,-0.04193788,-0.15764263,-0.098481424,0.055071436,0.99342781,0.55590725,585.0,585.0,320.0,240.0
956,0.98658323,-0.12884252,0.098521248,-0.33458167,0.13351348,0.98997557,-0.042397719,-0.15306164,-0.092099518,0.054993764,0.99404383,0.54742265,585.0,585.0,320.0,240.0
957,0.98685676,-0.13281374,0.090152279,-0.32945952,0.13731995,0.98930353,-0.045787733,-0.14837883,-0.083133675,0.057577088,0.99468726,0.54099488,585.0,585.0,320.0,240.0
958,0.9873035,-0.13446666,0.082484789,-0.32534167,0.13859586,0.98908794,-0.04658642,-0.14327233,-0.075345993,0.057438385,0.99531513,0.53410167,585.0,585.0,320.0,240.0
959,0.98764712,-0.13463862,0.077967845,-0.31993392,0.13851669,0.98909348,-0.046702288,-0.14416599,-0.070854358,0.056936517,0.99567372,0.52704889,585.0,585.0,320.0,240.0
960,0.98853189,-0.1314442,0.071974285,-0.31598708,0.13549353,0.98910493,-0.054647934,-0.14031018,-0.064030588,0.063785888,0.99572039,0.52019602,585.0,585.0,320.0,240.0
961,0.98986685,-0.1255289,0.063710764,-0.31114906,0.12946688,0.98947597,-0.062039226,-0.13010494,-0.055274669,0.069672748,0.99585021,0.51547325,585.0,585.0,320.0,240.0
962,0.98964262,-0.12766345,0.06294629,-0.30508298,0.13122828,0.98959047,-0.056240547,-0.13008724,-0.05513325,0.063930996,0.996243,0.50902635,585.0,585.0,320.0,240.0
963,0.98979896,-0.12702066,0.061774451,-0.30176055,0.13064821,0.989519,-0.05878875,-0.12958872,-0.053681429,0.066272847,0.99616897,0.50265098,585.0,585.0,320.0,240.0
964,0.99023658,-0.1276419,0.052829932,-0.29925895,0.13081741,0.98930877,-0.061867267,-0.1244963,-0.044388462,0.068187751,0.99649686,0.49860728,585.0,585.0,320.0,240.0
965,0.99021596,-0.13052958,0.045675725,-0.2952815,0.13309848,0.98919553,-0.058730844,-0.12337261,-0.037535101,0.064248219,0.99704009,0.49390262,585.0,585.0,320.0,240.0
966,0.99053854,-0.12961499,0.041047607,-0.29296234,0.13185923,0.9894135,-0.057846416,-0.123933,-0.033133499,0.062723927,0.9972927,0.48959392,585.0,585.0,320.0,240.0
967,0.99072635,-0.12943809,0.036864139,-0.28777528,0.13151559,0.98926187,-0.061126549,-0.12109514,-0.028573593,0.065420724,0.99726039,0.48585004,585.0,585.0,320.0,240.0
968,0.99071777,-0.13082239,0.031871218,-0.28524974,0.13261743,0.98899412,-0.063048527,-0.1188972,-0.023288768,0.066703029,0.9973129,0.48216057,585.0,585.0,320.0,240.0
969,0.9911713,-0.12938501,0.02216248,-0.28246018,0.13057697,0.98909402,-0.065682568,-0.1184784,-0.013437179,0.068009853,0.99740571,0.48018748,585.0,585.0,320.0,240.0
970,0.99161798,-0.12648095,0.018671351,-0.27690428,0.12746924,0.98931849,-0.068351522,-0.11510445,-0.0098408572,0.070172317,0.99729788,0.47845492,585.0,585.0,320.0,240.0
971,0.99250108,-0.11943061,0.018163286,-0.271442,0.12038658,0.99029577,-0.067026764,-0.11529779,-0.009996118,0.068724148,0.99739707,0.47665402,585.0,585.0,320.0,240.0
972,0.99322522,-0.11363735,0.015564047,-0.26585504,0.11442955,0.99098945,-0.067207679,-0.11492214,-0.0078002498,0.068546697,0.99742866,0.47429052,585.0,585.0,320.0,240.0
973,0.99325728,-0.11395886,0.010261464,-0.26101145,0.11439252,0.99087638,-0.068915643,-0.11488613,-0.0023270696,0.069638357,0.99738067,0.47299668,585.0,585.0,320.0,240.0
974,0.99318904,-0.11492658,0.0044073714,-0.25618732,0.11493614,0.99051106,-0.073133871,-0.11011238,0.0040278258,0.073156573,0.99712318,0.47238058,585.0,585.0,320.0,240.0
975,0.99344701,-0.11273021,-0.0026559283,-0.24986666,0.11225217,0.99095738,-0.071230754,-0.10894677,0.010651307,0.070479549,0.99726707,0.47218049,585.0,585.0,320.0,240.0
976,0.99373943,-0.11012103,-0.0026665654,-0.24338779,0.1096657,0.99136204,-0.069610864,-0.11033005,0.01029863,0.068896033,0.99738133,0.47166502,585.0,585.0,320.0,240.0
977,0.99421108,-0.10580984,-2.7586299e-05,-0.23538128,0.10553131,0.99165976,-0.071727395,-0.10737254,0.0076058102,0.071323156,0.99723476,0.47051641,585.0,585.0,320.0,240.0
978,0.99489164,-0.099102467,-0.0045204535,-0.22829242,0.098541781,0.99250388,-0.06997209,-0.10527413,0.011410651,0.069182649,0.99734902,0.47108474,585.0,585.0,320.0,240.0
979,0.99515921,-0.096059814,-0.0090436926,-0.21885946,0.095242463,0.99303895,-0.066881716,-0.1069784,0.015395782,0.065709352,0.99753022,0.47076711,585.0,585.0,320.0,240.0
980,0.9953292,-0.094365038,-0.0081146127,-0.21206862,0.093585163,0.99306762,-0.068767034,-0.10480105,0.014537803,0.067699581,0.99740994,0.47092849,585.0,585.0,320.0,240.0
981,0.99543226,-0.092601523,-0.01379671,-0.20587552,0.091454878,0.99330938,-0.068135895,-0.10250106,0.020005111,0.06657581,0.99739069,0.47198516,585.0,585.0,320.0,240.0
982,0.99496377,-0.095816642,-0.022737389,-0.20016424,0.094129622,0.99319369,-0.066149645,-0.098605864,0.028913695,0.063688539,0.99736053,0.47271067,585.0,585.0,320.0,240.0
983,0.99495673,-0.095764659,-0.023255678,-0.19908254,0.094068535,0.99325287,-0.065340199,-0.099967241,0.029348962,0.062835172,0.99740183,0.47344765,585.0,585.0,320.0,240.0
984,0.99473143,-0.096187495,-0.030134058,-0.19535612,0.094155192,0.99341363,-0.062717237,-0.097849153,0.035962302,0.059560973,0.99738592,0.47386459,585.0,585.0,320.0,240.0
985,0.99498618,-0.090172365,-0.039009642,-0.192027,0.087706298,0.99412376,-0.060782857,-0.093544483,0.044256955,0.057067644,0.99719787,0.47576985,585.0,585.0,320.0,240.0
986,0.9950062,-0.087870836,-0.043487508,-0.18486957,0.08551608,0.99474692,-0.053241245,-0.093340576,0.04793372,0.049265862,0.99744374,0.47787714,585.0,585.0,320.0,240.0
987,0.99510884,-0.084621586,-0.047403902,-0.18136276,0.08224488,0.99519366,-0.049941156,-0.09317413,0.051399112,0.045806836,0.99743593,0.47842425,585.0,585.0,320.0,240.0
988,0.99509877,-0.084263332,-0.048247006,-0.18008159,0.081875443,0.9952504,-0.049414799,-0.09406314,0.052178796,0.045230918,0.99742168,0.47907451,585.0,585.0,320.0,240.0
989,0.99491376,-0.081915654,-0.055549175,-0.17470329,0.079177856,0.99545223,-0.049743071,-0.087815672,0.059369668,0.045100309,0.99702531,0.48127979,585.0,585.0,320.0,240.0
990,0.99479878,-0.08203958,-0.057393081,-0.17027734,0.079565868,0.99568874,-0.044064973,-0.086938225,0.060759373,0.039276585,0.99718779,0.48327193,585.0,585.0,320.0,240.0
991,0.99493676,-0.078152679,-0.06034917,-0.16589808,0.075762443,0.99612182,-0.0408618,-0.085961618,0.063307725,0.036089394,0.99714959,0.48503461,585.0,585.0,320.0,240.0
992,0.99493581,-0.07598269,-0.063072227,-0.16036129,0.073679447,0.99639094,-0.038010046,-0.085122876,0.065732308,0.03317653,0.99709386,0.48608273,585.0,585.0,320.0,240.0
993,0.99505407,-0.074989766,-0.062391486,-0.15951338,0.072793439,0.9965052,-0.036696173,-0.083997495,0.064924739,0.031978853,0.99718583,0.48624226,585.0,585.0,320.0,240.0
994,0.99504602,-0.070635922,-0.067396536,-0.15544719,0.068315826,0.99684489,-0.03606984,-0.07988482,0.06973207,0.031292621,0.99688274,0.4882949,585.0,585.0,320.0,240.0
995,0.99453497,-0.068205692,-0.07678657,-0.1529682,0.066064261,0.99719656,-0.030038271,-0.080276906,0.078622043,0.024805639,0.99640346,0.48944888,585.0,585.0,320.0,240.0
996,0.99397123,-0.066242471,-0.085328132,-0.15024166,0.064079113,0.99739099,-0.027800154,-0.07835909,0.086950533,0.022168623,0.99577332,0.49008971,585.0,585.0,320.0,240.0
997,0.9935075,-0.063570052,-0.09246055,-0.1459007,0.061537493,0.99763411,-0.024626736,-0.076630771,0.093812086,0.01878017,0.99521971,0.49108249,585.0,585.0,320.0,240.0
998,0.99301451,-0.060394231,-0.099610232,-0.14672285,0.058685273,0.9979102,-0.019958116,-0.076460429,0.10061343,0.013975163,0.99463415,0.49140751,585.0,585.0,320.0,240.0
999,0.99297214,-0.060345072,-0.10006103,-0.14490891,0.058668185,0.99791855,-0.019577475,-0.077081002,0.10104024,0.013571521,0.9945963,0.4919599,585.0,585.0,320.0,240.0
